source	interaction	target
P03205_UBE2I	1	ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1	-1	P0C725_UBE2I
P0C725_UBE2I	1	ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1	-1	P59633_UBE2I
P59633_UBE2I	1	ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1	-1	P59594_UBA52
P59594_UBA52	1	ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1	-1	P13288_UBA52
P13288_UBA52	1	ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1	-1	P03217_RPS27A
P03217_RPS27A	1	ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1	-1	P0DTC2_RPS27A
P0DTC2_RPS27A	1	ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1	-1	P03211_RPS27A
P03211_RPS27A	1	ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1	-1	P59634_UBB
P59634_UBB	1	ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1	-1	P03209_UBE2I
P03209_UBE2I	1	ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1	-1	Q80H93_UBA52
Q80H93_UBA52	1	ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1	-1	P59595_UBB
P59595_UBB	1	ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1	-1	P59594_RPS27A
P59594_RPS27A	1	ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1	-1	P13288_UBE2I
P13288_UBE2I	1	ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1	-1	P03212_UBA52
P03212_UBA52	1	ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1	-1	P03211_UBA52
P03211_UBA52	1	ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1	-1	P03186_UBB
P03186_UBB	1	ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1	-1	P59634_RPS27A
P59634_RPS27A	1	ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1	-1	P03209_RPS27A
P03209_RPS27A	1	ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1	-1	P03200_UBB
P03200_UBB	1	ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3	1	PIKFYVE
CCNA2_CDK2	-1	RUNX1
CORT	1	GHSR
CSNK1D	-1	LEF1
ACVR1	1	LIN7C_PALS1_PATJ
AKT1	-1	MXD1
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3	-1	BAIAP2
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3	-1	GBF1
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3	1	KPNA2
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3	1	MFF
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3	-1	NR2C2
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3	1	TET2
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3	-1	VASP
ANAPC1_ANAPC10_ANAPC11_ANAPC13_ANAPC2_ANAPC4_ANAPC5_ANAPC7_CDC16_CDC23_CDC26_CDC27	-1	CDR2
PDK3	-1	PDHA1
BBC3	1	BAK1
CREBBP_EP300	1	H3-3A
CDKN2A	-1	CDK2
CDKN2A	-1	CDK4
CDKN2A	-1	CCND1_CDK4
CILK1	1	AKT1S1_DEPTOR_MLST8_MTOR_RPTOR
CAMKK2	1	PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3
SRPK1	1	SRSF1
CCNE2_CDK2	-1	TFCP2
DAB2IP	1	PPP2CA_PPP2R1A_PPP2R2B
PRKCB	1	VTN
DOK1	-1	ITGA6_ITGB4
DOK1	-1	ITGAV_ITGB6
DOK1	-1	ITGAV_ITGB8
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3	1	SLC12A1
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3	1	AMOTL1
PRKCG	1	GRIN1
BARD1_BRCA1	1	H4-16
BARD1_BRCA1	1	H2AX
KASH5_SPAG4_SUN1_SUN2_SUN3_SUN5_SYNE1_SYNE2_SYNE3_SYNE4	1	MAJIN_TERB1_TERB2
MAJIN_TERB1_TERB2	1	ACD_POT1_TERF1_TERF2_TERF2IP_TINF2
C1QBP	-1	C1QC
C1QBP	1	KRT1
C1QBP	-1	C1QA_C1QB_C1QC
AEBP2_EED_EZH2_RBBP4_SUZ12	1	H3C8
TJP1	1	ARVCF
EGLN3	1	BCL2L11
TJP1	1	NHS
SAE1_UBA2	-1	FOS
CEBPB	1	CREB1
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3	1	PFKFB3
FOS_JUN	1	NFATC1
PPP3CA	1	BAD
HSBP1	1	WASHC1_WASHC2C_WASHC3_WASHC4_WASHC5
TBK1	-1	NFKBIA
ZDHHC2	1	AKAP5
ARSA	1	HBA1
CASP3	-1	KDM4C
SGK1	1	NR3C1
DOK1	-1	ITGB8
SGK1	1	SLC2A4
SGK1	1	SLC1A3
SGK1	-1	CDKN1B
SGK1	1	FBXW7
SGK1	-1	MAP3K3
SGK1	1	NDRG2
MASP2	1	C2
MASP2	1	C4A
MASP2	1	C4B_2
ARVCF	1	CDH1
ARVCF	1	CDH2
KAT8_MSL1_MSL2_MSL3	-1	H4-16
APBB1	1	TSHZ3
NFKBIE	-1	NFKB1_RELA
CORT	1	MRGPRX2
BMPR1B	1	SMAD9
BMPR1B	1	STAMBP
MEN1	1	HOXA9
TAF4	-1	ATF7
CDC7	1	PSIP1
CDC7	1	MCM4
CDC7	1	MCM7
GRM1	1	GNAS
GRM5	1	GNAS
GRM2	1	GNAS
GRM7	1	GNAS
GRM8	1	GNAS
GRM4	1	GNAS
GRM3	1	GNAS
GRM6	1	GNAS
CDC7	-1	ESCO1
PDHX	-1	PAX6
PDHX	-1	CDX2
CAMK2B	1	PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3
WNT10B	1	LRP6
WNT10B	1	FZD1
CDK10	-1	ETS2
DLGAP1	1	SHANK3
SH2B2	-1	INSR
SOCS3	-1	IL6ST
SOCS3	-1	JAK3
SOCS6	-1	KIT
CUL3	1	TNFAIP1
ARHGAP33	-1	RAC1
_APH1A_NCSTN_PSEN1_PSENEN	-1	DSCAM
_APH1A_NCSTN_PSEN1_PSENEN	-1	DSCAML1
DSCAML1	1	AQP9
CIT	1	MYL9
DVL1	-1	APC_AXIN1_GSK3B
DVL2	1	APC_AXIN1_GSK3B
ADAM10	1	CD44
ADAM10	1	BTC
ASH2L_SETD1A_WDR5	-1	H3C8
ASH2L_SETD1A_WDR5	-1	H3-3A
ASH2L_SETD1A_WDR5	-1	H3-4
ADAM10	1	NOTCH1
KMT2D	1	ESR1
ITGB1BP1	-1	ITGB4
ITGB1BP1	-1	ITGB5
ITGB1BP1	-1	ITGB6
ITGB1BP1	-1	ITGB7
ITGB1BP1	-1	ITGB8
ITGB1BP1	-1	ITGA1_ITGB1
ITGB1BP1	-1	ITGA6_ITGB4
ITGB1BP1	-1	ITGAV_ITGB2
ITGB1BP1	-1	ITGAV_ITGB3
ITGB1BP1	-1	ITGAV_ITGB5
ITGB1BP1	-1	ITGAV_ITGB6
ITGB1BP1	-1	ITGAV_ITGB8
ITGB1BP1	-1	ITGAE_ITGB7
CHEK1	1	CDC7
CHEK1	1	E2F3
CHEK1	-1	MDM4
CHEK1	1	TP73
CHEK1	1	RB1
CHEK1	-1	NFKB1
RASGRF2	1	CDC42
FFAR1	1	GNAO1
FFAR1	1	GNAL
USP37	1	CCNA2
GNAS	1	PLCB1
MRE11_NBN_RAD50	1	UFL1
FFAR1	1	GNAQ
FFAR1	1	GNAI1
BACH1	1	MAFK
BCKDK	-1	BCKDHA
KLF11	1	SIN3A
WNT9A	1	MUSK
WNT9A	1	LRP5
WNT9B	1	LRP6
IKBKB	-1	CYLD
AURKA	1	AR
AURKA	1	PARD3
AURKA	1	LATS2
CSNK1A1	-1	FOXO6
DOK1	-1	ITGA1_ITGB1
NRXN1	1	DAG1
NRXN2	1	DAG1
AURKA	-1	FAF1
AURKA	1	MAPRE3
CDK1	1	RNMT
AURKA	1	TACC3
AURKA	-1	APC_AXIN1_GSK3B
XPO1	-1	TP53
ARHGEF10	1	CDC42
ARHGEF10	1	RHOA
ARHGEF10	1	RAC1
RIMBP2	-1	RIMS1
RIMBP2	-1	RIMS3
RIMBP2	-1	RIMS2
PER2	-1	POU2F1
CLN8	-1	SET
ANKRD28	1	PPP1CC
CHUK	1	H3-3A
CHUK	1	NCOA3
CHUK	-1	NFKB1_RELA
TRIM24	-1	TP53
CTDSPL	1	SMAD3
ITGB4	1	PIK3CD
CTTN	1	ACTR2_ACTR3_ARPC1A_ARPC2_ARPC3_ARPC4_ARPC5
KAT6B	1	RUNX2
KRAS	1	PIK3CB
TAOK2	1	STK4
TAOK2	1	STK3
LMO1	1	TAL1
LMO3	1	NHLH2
PRKG1	1	PPP1R17
LYN	1	PTPN6
MAPK10	1	BCL2L11
MAPK10	1	TP53
MAPK13	-1	EEF2K
EGFR	1	PIK3CA_PIK3R1
MAPK1	1	JUN
MAPK1	-1	PGR
MAPK1	1	PML
MAPK1	1	PTTG1
MAPK1	1	RPS3
MAPK1	1	SORBS3
CHEK1	-1	E2F6
MAPK3	1	LRP6
MAPK3	1	MYL1
MAPK3	-1	NUP50
MAPK3	1	PTTG1
MAPK3	1	PTPN7
MAPK3	1	RUNX2
MAPK3	-1	UBTF
MAPK8	1	JUNB
MAPK9	1	BCL2L11
MBTPS2	1	CREB3L1
CTDSPL	-1	SMAD2
MSC	-1	TCF3
ERBB3	1	PIK3CA_PIK3R1
PDK4	-1	PDHA2
NFKBIE	-1	NFKB1
NKX3-1	-1	HDAC1
F12	1	GP1BA_GP1BB_GP5_GP9
OFD1	1	IFT88
PAK1	1	VIM
PDGFB	1	PDGFRB
PEX12	1	PEX5
PIAS1	1	PRDM1
CDH9	1	CTNNB1
PKN1	1	RAF1
PLK1	1	DVL2
PLK1	1	TERF1
PPM1A	-1	AXIN1
PPM1D	-1	MAPK12
PPP1CC	1	CDK9
PPP2CA	-1	RPS6KB1
PPP2CB	-1	IKBKB
PPP3CA	1	NFATC3
PPP3CB	1	TFEB
PRKACA	1	FXYD1
PRKACA	1	KCNJ13
PRKACA	-1	WT1
PRKCA	1	CD5
PRKCA	1	GRIN2B
PRKCB	-1	MARCKS
PRKCB	1	TOP2A
PRKCD	1	ITGB2
PRKDC	1	IRF3
CDH7	1	CTNNB1
CTDSPL	-1	SMAD1
PTH	1	PTH2R
PTPN1	-1	PDGFRB
PTPN1	-1	ROS1
PTPRA	-1	KCNB1
PTPRC	-1	JAK2
PTPRF	-1	RET
PTPRJ	-1	LAT
MMP2	-1	PZP
PZP	-1	MMP2
RAB5A	1	PIK3R4
RBX1	1	NFKB1
RELA	1	SP1
RGS6	-1	ITGB3
RNF8	1	UBE2N
ROCK1	-1	ARHGAP35
DOK1	-1	ITGA3_ITGB1
MRTFB	1	SRF
RPS6KA5	-1	H2AC17
S1PR2	1	GNAQ
SARM1	-1	TICAM1
SDCBP	1	SOX4
SKP2	-1	MYC
SOX6	-1	CTNNB1
SRC	1	ANXA1
SRF	1	IL6
DOK1	-1	ITGA4_ITGB1
STAT1	-1	RELA
SYK	1	BLNK
TCL1B	1	AKT1
TET3	1	OGT
TFAP4	1	SP1
TNFRSF21	1	TRADD
VTN	1	ITGA8_ITGB1
ZIC3	1	GLI3
MAPK8IP1	-1	NOTCH1
MAP2K7	-1	FADD
PPP2CB	-1	PRKCB
CHUK	1	IRF7
CHUK	-1	TSC2
ACE2	1	APLN
SMAD9	1	SMAD4
MAPK8IP1	-1	RBPJ
AMER1	1	WT1
DOK1	-1	ITGA5_ITGB1
DVL2	1	AXIN1
ATRX	1	AEBP2_EED_EZH2_RBBP4_SUZ12
AURKA	1	MBD3
GNAI1	1	RAC1
BCORL1	1	HDAC7
ATG14	1	PIK3C3
BTK	1	PLCG2
BUB1	1	BUB3
BTRC	-1	SMAD4
BTRC	-1	EZH2
RASSF5	1	KRAS
CASP1	1	PSEN2
CBX4	-1	ZEB2
BTRC	-1	PDCD4
CDK1	-1	EEF2K
CDK1	1	MASTL
CDK1	1	RANBP2
MAPK13	1	TP53
CDK2	1	MYBL2
CDK2	1	SF3B1
CDK4	-1	MYOD1
PAK3	1	RAF1
CDK7	1	CDK1
MAPK13	1	KRT8
MAPK13	-1	STMN1
CSNK1D	1	DVL2
CSNK2A1	-1	CARD9
CSNK2A1	1	EIF5
MAPK13	-1	TP53BP1
MAPK13	-1	PRKD1
SMO	1	GNG2
CSNK2A1	1	PIAS1
CSNK2A1	-1	TTI1
CSNK2A1	1	XRCC1
CTDNEP1	-1	BMPR2
SMO	1	GNB1
PRKG1	1	SEPTIN3
PRKACA	1	DYNLRB1
CTDSPL	1	RB1
SMO	1	GNB2
CTNND1	1	CDH1
CTNNB1	1	MYOD1
CYFIP1	1	NHS
PRKCA	-1	ITPKA
DLL1	1	NOTCH3
DNAJC3	-1	EIF2AK4
DUSP3	-1	EGFR
EGFR	-1	CTNND1
MARK2	1	PARD3
EGFR	1	PIK3C2B
EGFR	1	PIK3R1
EP300	1	MYOD1
EP300	1	SMAD1
FSTL3	-1	MSTN
KIT	-1	SLA
PRKCA	1	GPM6A
